participant_id,trial_index,stimulus_file,depth_grid_json,depth_grid_row_index,depth_grid_probe_y_fraction,probe_y_px,x_left_px,x_right_px,x_left_norm,x_right_norm,task_x_left_norm,task_x_right_norm,anchor_left_depth_near,anchor_right_depth_near,anchor_left_depth_near_texture,anchor_right_depth_near_texture,anchor_left_gap,anchor_right_gap,cue_probe_v,cue_probe_y_frac,x1_norm,x2_norm,x3_norm,x4_norm,x5_norm,response1_ui,response2_ui,response3_ui,response4_ui,response5_ui,response1_depth_near,response2_depth_near,response3_depth_near,response4_depth_near,response5_depth_near,shading_depth1_near,shading_depth2_near,shading_depth3_near,shading_depth4_near,shading_depth5_near,texture_depth1_near,texture_depth2_near,texture_depth3_near,texture_depth4_near,texture_depth5_near,trial_view_seconds
p001,1,AA.png,/Users/kelvin/Desktop/school/s8/cpsy 1591/cpsy1591-project-kelvin-kenneth/stimuli_grid9/shape_sd-1.35_20260407_130149/depth_grid.json,28,0.6820349761526232,534,46,761,0.057571964956195244,0.9524405506883604,0.057571964956195244,0.9524405506883604,-0.43185263872146606,0.023749448359012604,-0.4296218454837799,0.025505200028419495,0.0022307932376861572,0.0017557516694068909,-0.26395918720287814,0.6820349761526232,0.20671673119068146,0.35586148500442505,0.5050062537193298,0.6541510224342346,0.8032957911491394,-0.3559189438819885,-0.2799852788448334,-0.20405159890651703,-0.12811791896820068,-0.05218423157930374,-0.3559189438819885,-0.2799852788448334,-0.20405159890651703,-0.12811791896820068,-0.05218423157930374,-0.07601930946111679,-0.03673228994011879,-0.13448785245418549,-0.13221552968025208,-0.02220837026834488,-0.04214314743876457,0.18209388852119446,0.32365450263023376,-0.01879839412868023,-0.07959553599357605,6.141024112701416
p001,2,AB.png,/Users/kelvin/Desktop/school/s8/cpsy 1591/cpsy1591-project-kelvin-kenneth/stimuli_grid9/shape_sd-1.35_20260407_130149/depth_grid.json,28,0.6820349761526232,534,46,761,0.057571964956195244,0.9524405506883604,0.057571964956195244,0.9524405506883604,-0.43185263872146606,0.023749448359012604,-0.4296218454837799,0.025505200028419495,0.0022307932376861572,0.0017557516694068909,-0.26395918720287814,0.6820349761526232,0.20671673119068146,0.35586148500442505,0.5050062537193298,0.6541510224342346,0.8032957911491394,-0.3559189438819885,-0.2799852788448334,-0.20405159890651703,-0.12811791896820068,-0.05218423157930374,-0.3559189438819885,-0.2799852788448334,-0.20405159890651703,-0.12811791896820068,-0.05218423157930374,-0.07601930946111679,-0.03673228994011879,-0.13448785245418549,-0.13221552968025208,-0.02220837026834488,-0.04214314743876457,0.18209388852119446,0.32365450263023376,-0.01879839412868023,-0.07959553599357605,2.8017959594726562
p001,3,AC.png,/Users/kelvin/Desktop/school/s8/cpsy 1591/cpsy1591-project-kelvin-kenneth/stimuli_grid9/shape_sd-1.35_20260407_130149/depth_grid.json,28,0.6820349761526232,534,46,761,0.057571964956195244,0.9524405506883604,0.057571964956195244,0.9524405506883604,-0.43185263872146606,0.023749448359012604,-0.4296218454837799,0.025505200028419495,0.0022307932376861572,0.0017557516694068909,-0.26395918720287814,0.6820349761526232,0.20671673119068146,0.35586148500442505,0.5050062537193298,0.6541510224342346,0.8032957911491394,-0.3559189438819885,-0.2799852788448334,-0.20405159890651703,-0.12811791896820068,-0.05218423157930374,-0.3559189438819885,-0.2799852788448334,-0.20405159890651703,-0.12811791896820068,-0.05218423157930374,-0.07601930946111679,-0.03673228994011879,-0.13448785245418549,-0.13221552968025208,-0.02220837026834488,-0.04214314743876457,0.18209388852119446,0.32365450263023376,-0.01879839412868023,-0.07959553599357605,0.9095151424407959
p001,4,BA.png,/Users/kelvin/Desktop/school/s8/cpsy 1591/cpsy1591-project-kelvin-kenneth/stimuli_grid9/shape_sd-1.35_20260407_130149/depth_grid.json,11,0.42289348171701113,371,64,765,0.08010012515644556,0.9574468085106383,0.08010012515644556,0.9574468085106383,-0.25691452622413635,0.18917202949523926,-0.25490298867225647,0.19602572917938232,0.002011537551879883,0.006853699684143066,0.11180803999423217,0.42289348171701113,0.22632457315921783,0.37254902720451355,0.5187734961509705,0.664997935295105,0.8112223744392395,-0.18256676197052002,-0.10821900516748428,-0.03387124836444855,0.04047651216387749,0.11482427269220352,-0.18256676197052002,-0.10821900516748428,-0.03387124836444855,0.04047651216387749,0.11482427269220352,-0.014847333543002605,0.1555604338645935,0.059994809329509735,-0.08109031617641449,-0.09110258519649506,0.04146353900432587,0.3476245105266571,0.35349395871162415,0.09105480462312698,-0.08297451585531235,0.8215789794921875
p001,5,BB.png,/Users/kelvin/Desktop/school/s8/cpsy 1591/cpsy1591-project-kelvin-kenneth/stimuli_grid9/shape_sd-1.35_20260407_130149/depth_grid.json,4,0.3163751987281399,304,105,755,0.13141426783479349,0.9449311639549437,0.13141426783479349,0.9449311639549437,-0.22808852791786194,0.22422704100608826,-0.23316022753715515,0.22560134530067444,-0.005071699619293213,0.0013743042945861816,0.2662645076151304,0.3163751987281399,0.2670004069805145,0.40258657932281494,0.538172721862793,0.673758864402771,0.809345006942749,-0.15270259976387024,-0.07731667160987854,-0.0019307434558868408,0.07345518469810486,0.14884111285209656,-0.15270259976387024,-0.07731667160987854,-0.0019307434558868408,0.07345518469810486,0.14884111285209656,-0.17503221333026886,0.08028659224510193,0.11064708977937698,-0.04204650595784187,-0.1352337896823883,-0.10532312840223312,0.30945175886154175,0.24588018655776978,0.06588312983512878,-0.11424227803945541,0.55265212059021
p001,6,BC.png,/Users/kelvin/Desktop/school/s8/cpsy 1591/cpsy1591-project-kelvin-kenneth/stimuli_grid9/shape_sd-1.35_20260407_130149/depth_grid.json,26,0.6518282988871225,515,40,760,0.05006257822277847,0.951188986232791,0.05006257822277847,0.951188986232791,-0.4205327332019806,0.017955835908651352,-0.4188510477542877,0.021576086059212685,0.001681685447692871,0.0036202501505613327,-0.22015809937008624,0.6518282988871225,0.2002503126859665,0.35043805837631226,0.5006257891654968,0.6508135199546814,0.801001250743866,-0.3474512994289398,-0.27436986565589905,-0.20128844678401947,-0.1282070279121399,-0.05512559413909912,-0.3474512994289398,-0.27436986565589905,-0.20128844678401947,-0.1282070279121399,-0.05512559413909912,0.019708925858139992,0.008850788697600365,-0.12358839809894562,-0.12841151654720306,-0.02264321595430374,0.03522387892007828,0.18694470822811127,0.33393165469169617,-0.011510079726576805,-0.06929390877485275,0.7565550804138184
p001,7,CA.png,/Users/kelvin/Desktop/school/s8/cpsy 1591/cpsy1591-project-kelvin-kenneth/stimuli_grid9/shape_sd-1.35_20260407_130149/depth_grid.json,3,0.302066772655008,295,115,751,0.1439299123904881,0.9399249061326659,0.1439299123904881,0.9399249061326659,-0.23285959661006927,0.2246602475643158,-0.23952928185462952,0.2259175032377243,-0.006669685244560242,0.0012572556734085083,0.28701239132540024,0.302066772655008,0.27659574151039124,0.4092615842819214,0.5419273972511292,0.6745932698249817,0.8072590827941895,-0.1566062867641449,-0.08035298436880112,-0.0040996745228767395,0.07215363532304764,0.14840693771839142,-0.1566062867641449,-0.08035298436880112,-0.0040996745228767395,0.07215363532304764,0.14840693771839142,-0.1867789477109909,0.0716165080666542,0.11075470596551895,-0.041939910501241684,-0.13603077828884125,-0.11576578766107559,0.301165908575058,0.2283966988325119,0.06340102106332779,-0.11123757809400558,0.5031070709228516
p001,8,CB.png,/Users/kelvin/Desktop/school/s8/cpsy 1591/cpsy1591-project-kelvin-kenneth/stimuli_grid9/shape_sd-1.35_20260407_130149/depth_grid.json,7,0.3624801271860095,333,81,763,0.10137672090112641,0.9549436795994993,0.10137672090112641,0.9549436795994993,-0.2304878830909729,0.21821413934230804,-0.22669363021850586,0.22098225355148315,0.003794252872467041,0.00276811420917511,0.1994102156598162,0.3624801271860095,0.24363787472248077,0.38589903712272644,0.5281602144241333,0.6704213619232178,0.8126825094223022,-0.15570421516895294,-0.08092053979635239,-0.006136871874332428,0.06864679604768753,0.14343047142028809,-0.15570421516895294,-0.08092053979635239,-0.006136871874332428,0.06864679604768753,0.14343047142028809,-0.10645601153373718,0.11938535422086716,0.09027496725320816,-0.0518566332757473,-0.12267327308654785,-0.03674597293138504,0.3446696698665619,0.2961820662021637,0.0772458016872406,-0.11281738430261612,0.33785295486450195
p001,9,CC.png,/Users/kelvin/Desktop/school/s8/cpsy 1591/cpsy1591-project-kelvin-kenneth/stimuli_grid9/shape_sd-1.35_20260407_130149/depth_grid.json,4,0.3163751987281399,304,105,755,0.13141426783479349,0.9449311639549437,0.13141426783479349,0.9449311639549437,-0.22808852791786194,0.22422704100608826,-0.23316022753715515,0.22560134530067444,-0.005071699619293213,0.0013743042945861816,0.2662645076151304,0.3163751987281399,0.2670004069805145,0.40258657932281494,0.538172721862793,0.673758864402771,0.809345006942749,-0.15270259976387024,-0.07731667160987854,-0.0019307434558868408,0.07345518469810486,0.14884111285209656,-0.15270259976387024,-0.07731667160987854,-0.0019307434558868408,0.07345518469810486,0.14884111285209656,-0.17503221333026886,0.08028659224510193,0.11064708977937698,-0.04204650595784187,-0.1352337896823883,-0.10532312840223312,0.30945175886154175,0.24588018655776978,0.06588312983512878,-0.11424227803945541,0.7996501922607422
